水揚日,漁業名,荷主コード,荷主名,組合員区分,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,20,53,600,31800
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,2,9,500,4500
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,13,37,260,9620
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,66,ゴンボ　,2,4.5,150,675
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,5,中　　　,0,10,100,1000
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,65,込　　　,12,135,30,4050
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,5,いわし,501,いわし,0,,4,35,100,3500
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,5,いわし,501,いわし,0,,2,885,30,26550
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,2.7,250,675
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,7,２小　　,0,2.6,150,390
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,8,３小　　,0,0.5,60,30
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2726,かわはぎ,0,,1,365,170,62050
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,10,大中　　,3,34,80,2720
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,2.5,300,750
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,4,250,1000
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,0.7,100,70
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2736,さわら,62,キズ　　,5,2.2,80,176
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2703,とうべつかじか,0,,0,0.7,10,7
20181201,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2010,みずいか,65,込　　　,0,0.7,500,350
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,21,305,562,171410
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2010,みずいか,65,込　　　,8,40,800,32000
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,3,10,850,8500
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,5,11.5,650,7475
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,7,17.5,250,4375
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,66,ゴンボ　,2,4,150,600
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,5,600,3000
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,10,大中　　,0,18,80,1440
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2726,かわはぎ,0,,1,9,130,1170
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,1.8,400,720
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,9,300,2700
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,6.5,250,1625
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,3,大大　　,0,6,700,4200
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,4,大　　　,0,70,500,35000
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,5,中　　　,0,190,80,15200
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,65,込　　　,8,5260,38,199880
20181202,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,5,中　　　,0,6.3,300,1890
