水揚日,漁業名,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,3,さば,301,さば,0,,1,9,20,180
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,3,34,110,3740
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,5,中　　　,0,3,300,900
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,4,大　　　,0,1.3,300,390
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,0,37,504,18648
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,12,ひらめ,1202,活ひらめ,4,大　　　,1,3.7,700,2590
20190715,その他定置網漁業,54161,ツガイナカ中村漁場　２号,18,あんこう,2708,あんこう,31,１Ｋ台のじ　,1,1,5,5
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,3,10,40,400
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,3,100,300
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,3,さば,301,さば,0,,2,20,20,400
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,6,小　　　,0,1.5,50,75
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,2,ます,202,あおます,5,中　　　,1,1.3,200,260
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2717,まとうだい,0,,1,0.6,200,120
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,35,５ｋ台　,2,10,80,800
20190716,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,0,36,504,18144
